time (s)	det(V)
88295.401337	0.664831	
88295.403337	0.693740	
88295.405335	0.726385	
88295.407337	0.750771	
88295.411336	0.778111	
88295.413338	0.822021	
88295.415337	0.849044	
88295.419336	0.871094	
88295.421337	0.920843	
88295.423337	0.937635	
88295.425336	0.955176	
88295.427337	0.974565	
88295.431335	0.984140	
88295.433337	1.013370	
88295.435336	1.023352	
88295.439337	1.037617	
88295.441336	1.054374	
88295.443336	1.059764	
88295.445336	1.061802	
88295.447336	1.064397	
88295.451334	1.065699	
88295.453336	1.062602	
88295.455336	1.063645	
88295.459337	1.056823	
88295.461335	1.044801	
88295.463337	1.030928	
88295.465337	1.023824	
88295.467337	1.012294	
88295.471334	0.999092	
88295.473337	0.973685	
88295.475336	0.958342	
88295.479336	0.942652	
88295.481336	0.907367	
88295.483337	0.889827	
88295.485335	0.870087	
88295.487337	0.854062	
88295.491335	0.833513	
88295.493338	0.789747	
88295.495337	0.766412	
88295.499336	0.744848	
88295.501336	0.704478	
88295.503337	0.682641	
88295.505336	0.666445	
88295.507335	0.642138	
88295.511337	0.620609	
88295.513339	0.571827	
88295.515339	0.554805	
88295.519338	0.533155	
88295.521339	0.499714	
88295.523341	0.478262	
88295.525339	0.457825	
88295.527339	0.442026	
88295.531336	0.420224	
88295.533337	0.388753	
88295.535338	0.373753	
88295.539338	0.359620	
88295.541339	0.330322	
88295.543339	0.314932	
88295.545338	0.299233	
88295.547339	0.285349	
88295.551336	0.272347	
88295.553339	0.246172	
88295.555340	0.239505	
88295.559339	0.223976	
88295.561339	0.207187	
88295.563337	0.190450	
88295.565339	0.184613	
88295.567338	0.175421	
88295.571337	0.165545	
88295.573338	0.151181	
88295.575338	0.143594	
88295.579337	0.135787	
88295.581340	0.121968	
88295.583338	0.117128	
88295.585338	0.110900	
88295.587338	0.107024	
88295.591336	0.103215	
88295.593339	0.090041	
88295.595339	0.082963	
88295.599338	0.078959	
88295.601339	0.072307	
88295.603338	0.069673	
88295.605339	0.070559	
88295.607343	0.063900	
88295.611341	0.060963	
88295.613342	0.047822	
88295.615343	0.048309	
88295.619342	0.045049	
88295.621343	0.046071	
88295.623341	0.041985	
88295.625343	0.037465	
88295.627344	0.038191	
88295.629342	0.030686	
88295.633341	0.028982	
88295.637341	0.025171	
88295.639342	0.027592	
88295.641341	0.023355	
88295.643342	0.022669	
88295.645343	0.018484	
88295.647342	0.018567	
88295.649342	0.014954	
88295.653343	0.012498	
88295.655342	0.015790	
88295.657342	0.011777	
88295.659344	0.013300	
88295.661342	0.012513	
88295.663344	0.006577	
88295.665342	0.008321	
88295.667343	0.007269	
88295.669342	0.005215	
88295.671343	0.008009	
88295.675343	0.004319	
88295.677342	0.003081	
88295.679343	0.000963	
88295.681343	0.001723	
88295.683343	0.002084	
88295.685343	0.001055	
88295.687342	0.003539	
